product_id,seller,processor,gen,ram,storage_size,storage_type,screen_size,refurbished_status,brand,model_family,laptop_model,price,price_before_discount,discount_pct,scraped_at
9562020,Westside Computer Hub,Core I5,,8.0,,,14.0,Refurbished,Hp,Elitebook,Refurbished,18000.0,25000.0,28.0,2026-01-26 22:31:17
326004836,Trudy Comps,Core I5,10.0,8.0,256.0,Ssd,,Refurbished,Lenovo,Thinkpad,T14,30999.0,45999.0,33.0,2026-01-26 22:31:47
325609223,Bundo Tech,Ryzen 7,,16.0,512.0,Ssd,13.3,Refurbished,Hp,Probook,X360,50000.0,55000.0,9.0,2026-01-26 22:31:48
106787411,Westside Computer Hub,,,8.0,,,12.5,,Lenovo,,,16500.0,17500.0,6.0,2026-01-26 22:31:50
604851,Digitech Computers,Core I7,,8.0,,,14.0,Refurbished,Hp,Elitebook,840,22999.0,32000.0,28.0,2026-01-26 22:31:52
325440475,Smartcomputers,Core I7-8650U,8.0,16.0,512.0,Ssd,13.3,Refurbished,Lenovo,Thinkpad,X380,35999.0,40000.0,10.0,2026-01-26 22:31:53
325450978,Bundo Tech,Core I7-10610U,10.0,16.0,512.0,Ssd,14.0,Refurbished,Hp,Elitebook,840,47000.0,50000.0,6.0,2026-01-26 22:31:54
326370613,Reydigital1,,8.0,8.0,256.0,Ssd,,Refurbished,Lenovo,Thinkpad,X280,20000.0,25000.0,20.0,2026-01-26 22:31:54
318198508,Covo Technologies,Core I5,7.0,8.0,256.0,Ssd,13.3,Refurbished,Hp,Elitebook,830,29000.0,40000.0,28.0,2026-01-26 22:32:25
255395244,Lantel  System,Core I5,6.0,16.0,,,14.0,Refurbished,Hp,Elitebook,840,25999.0,35000.0,26.0,2026-01-26 22:32:26
326378109,Patech Supplies,Core I5,,8.0,240.0,Ssd,,Refurbished,Lenovo,Thinkpad,Yoga,24999.0,,,2026-01-26 22:33:27
313639711,Geforce,Core I7,8.0,8.0,256.0,Ssd,14.0,Refurbished,Hp,Elitebook,840,35000.0,,,2026-01-26 22:34:28
325321993,Novetech Supplies,Core I5,11.0,16.0,512.0,Ssd,15.6,Refurbished,Hp,Elitebook,850,44000.0,,,2026-01-26 22:35:30
250493100,Lantel  System,Core I7,6.0,8.0,,,14.0,Refurbished,Hp,Elitebook,840,26499.0,40000.0,34.0,2026-01-26 22:35:31
9540355,Digitech Computers,Core I5,10.0,16.0,512.0,Ssd,13.3,Refurbished,Hp,Elitebook,830,40000.0,50000.0,20.0,2026-01-26 22:35:32
314853446,Laptoppalace,Core I5,11.0,16.0,512.0,Ssd,,Refurbished,Hp,,,44999.0,50000.0,10.0,2026-01-26 22:36:33
324798401,Ricktech Computers,Core I5,,8.0,256.0,Ssd,,Refurbished,Lenovo,Thinkpad,X270,18100.0,26899.0,33.0,2026-01-26 22:36:34
306408927,Alloys Hub,Core I7-8Th,8.0,16.0,256.0,Ssd,,Refurb,Dell,Latitude,,32000.0,48000.0,33.0,2026-01-26 22:36:35
313002067,Phonelegit Kenya,Core I5,6.0,16.0,256.0,Ssd,14.0,,Hp,Elitebook,840,23499.0,30000.0,22.0,2026-01-26 22:36:36
325550562,Lawre Digital Solutions,Core I5-8300U,8.0,8.0,256.0,Ssd,14.0,,Hp,Elitebook,840,27074.0,40000.0,32.0,2026-01-26 22:36:37
161791838,Maxports Merchants Limited,,7.0,8.0,,,,Refurbished,,,,32500.0,38500.0,16.0,2026-01-26 22:37:08
265651384,Cray Computer Technologies,Core I5,,16.0,256.0,Ssd,14.0,Refurbished,Hp,Elitebook,16Gb,21500.0,40000.0,46.0,2026-01-26 22:37:08
325306934,Tehillah Distributors,Core I5-8365U,,8.0,256.0,Ssd,,Refurbished,Lenovo,Thinkpad,X390,23600.0,29000.0,19.0,2026-01-26 22:37:09
325634549,Lawre Digital Solutions,Core I5-8300U,8.0,16.0,,,14.0,,Hp,Elitebook,840,36574.0,45000.0,19.0,2026-01-26 22:37:10
326463121,Unicom Computers,Core I5,10.0,16.0,512.0,Ssd,13.3,,Hp,Elitebook,830,38500.0,45500.0,15.0,2026-01-26 22:39:11
325674968,Products Zone,Core I5-8265U,,16.0,256.0,Ssd,14.0,Refurbished,Hp,,,34499.0,40000.0,14.0,2026-01-26 22:39:12
326350180,Unicom Computers,Core I5,6.0,8.0,256.0,Ssd,14.0,Refurbished,Hp,Elitebook,Touch,25500.0,35500.0,28.0,2026-01-26 22:41:13
325860023,Neiley Technologgies,Core I5-8350U,,8.0,256.0,Ssd,12.5,,Lenovo,Thinkpad,X280,25000.0,26000.0,4.0,2026-01-26 22:41:14
325541590,Novetech Supplies,Ryzen 5,,16.0,256.0,Ssd,14.0,Refurbished,Hp,Elitebook,845,34999.0,,,2026-01-26 22:42:15
325652096,Twendy,Core I5-8250U,,16.0,256.0,Ssd,12.5,Refurbished,,,,27400.0,30500.0,10.0,2026-01-26 22:42:16
8500239,Wynn Enterprise,Core I5,,8.0,,,,Refurbished,Hp,Elitebook,820,16560.0,23000.0,28.0,2026-01-26 22:42:17
316995027,Jultech General Supplies,Core I5,7.0,8.0,256.0,Ssd,12.5,Refurbished,Dell,Latitude,,18000.0,38000.0,53.0,2026-01-26 22:42:49
326616815,Smartcomputers,Core I3,7.0,8.0,256.0,Ssd,,Refurbished,Dell,,,22999.0,33000.0,30.0,2026-01-26 22:42:51
325735420,Ubuntu Technologies Kenya,Core I5-8250U,,16.0,256.0,Ssd,14.0,Refurbished,Hp,Elitebook,840,28999.0,38999.0,26.0,2026-01-26 22:42:52
7327881,Digitalsmart  Print,,,16.0,256.0,Ssd,,Refurbished,Hp,,,21600.0,40000.0,46.0,2026-01-26 22:42:53
326703164,Westside Computer Hub,Core I5,,16.0,500.0,Hdd,14.0,Refurbished,Hp,Elitebook,8460,20459.0,26000.0,21.0,2026-01-26 22:42:54
325512718,Techbiz,Core I7,8.0,16.0,256.0,Ssd,13.3,Refurbished,Lenovo,Thinkpad,X390,29500.0,30000.0,2.0,2026-01-26 22:42:55
325603487,Nova Africa Entreprise,Core I7-10610U,10.0,16.0,512.0,Ssd,15.6,Refurbished,Hp,Elitebook,850,47000.0,50000.0,6.0,2026-01-26 22:42:56
326636311,Hameda Technologies Shop,,8.0,8.0,256.0,Ssd,,Refurbished,Lenovo,Thinkpad,X380,25999.0,29999.0,13.0,2026-01-26 22:42:57
326661206,Westside Computer Hub,Core I5,,16.0,500.0,Hdd,14.0,Refurbished,Hp,Elitebook,Laptops,19000.0,24500.0,22.0,2026-01-26 22:42:58
326645263,Hameda Technologies Shop,Core I7,8.0,16.0,512.0,Ssd,14.0,Refurbished,Lenovo,Thinkpad,T490S,37999.0,43999.0,14.0,2026-01-26 22:42:59
312999520,Novetech Supplies,Ryzen 5,,16.0,512.0,Ssd,15.6,Refurbished,Hp,Probook,455,38000.0,,,2026-01-26 22:44:00
9539615,Techbiz,,8.0,8.0,,,11.6,Refurbished,Lenovo,Thinkpad,Yoga,23100.0,30000.0,23.0,2026-01-26 22:44:01
9558099,Vertex Innovation Hub,Core I5-6Th,6.0,16.0,500.0,Hdd,12.5,Refurbished,Hp,Elitebook,820,23780.0,29000.0,18.0,2026-01-26 22:44:03
298832986,Digitech Computers,Core I5,6.0,16.0,,,14.0,Refurbished,Hp,Elitebook,840,27700.0,39000.0,29.0,2026-01-26 22:44:04
325388812,Yaleo Services,,,8.0,,,14.0,Refurbished,Hp,Elitebook,840,29999.0,,,2026-01-26 22:45:05
325653074,Techbiz,Core I5,8.0,8.0,256.0,Ssd,14.0,Refurbished,Lenovo,thinkpad,,26500.0,35000.0,24.0,2026-01-26 22:45:06
9573146,Jultech Technologies,Core I5-8Gb,6.0,8.0,256.0,Ssd,13.0,Refurbished,Dell,Latitude,,20099.999999999996,30000.0,33.0,2026-01-26 22:45:07
326315731,Unicom Computers,Core I7,8.0,16.0,512.0,Ssd,14.0,,Hp,Elitebook,840,38500.0,55000.0,30.0,2026-01-26 22:47:08
315922461,Laptop Clinic,Core I7,8.0,8.0,256.0,Ssd,14.0,Refurbished,Dell,Latitude,,30000.0,,,2026-01-26 22:48:08
325857456,Novetech Supplies,Core I7-8565U,,16.0,,,14.0,Refurbished,Hp,Elitebook,840,38000.0,,,2026-01-26 22:49:09
312652290,Phonelegit Kenya,Core I7,6.0,8.0,512.0,Ssd,12.5,Refurbished,Hp,Elitebook,820,24999.0,32000.0,22.0,2026-01-26 22:49:10
322774822,Lantel  System,Core I5,8.0,8.0,256.0,Ssd,14.0,Refurbished,Lenovo,Thinkpad,T480S,28499.0,35000.0,19.0,2026-01-26 22:49:11
326688323,Kaltech Solutions,,,,,,,,,,,33999.0,48999.0,31.0,2026-01-26 22:51:12
315923222,Delta System,Core I5,6.0,16.0,256.0,Ssd,12.5,Refurbished,Dell,Latitude,,20899.0,30000.0,30.0,2026-01-26 22:51:14
313697204,Novetech Supplies,Core I5,8.0,16.0,512.0,Ssd,14.0,Refurbished,Hp,Elitebook,840,32999.0,,,2026-01-26 22:52:15
320995246,Products Zone,Core I5,6.0,8.0,256.0,Ssd,,,Dell,Latitude,,16900.0,25000.0,32.0,2026-01-26 22:52:15
312754068,Phonelegit Kenya,Core I5,,16.0,500.0,Hdd,14.0,Refurbished,Hp,Elitebook,840,22999.0,28000.0,18.0,2026-01-26 22:52:16
326087724,Geeworld Technologies,Core I5,10.0,8.0,256.0,Ssd,,Refurbished,Lenovo,Thinkpad,T14,31999.0,54999.0,42.0,2026-01-26 22:52:18
9395895,Products Zone,Core I5,8.0,8.0,256.0,Ssd,,Refurbished,Lenovo,,,25600.0,40000.0,36.0,2026-01-26 22:52:19
312659598,Alloys Hub Tech,Pentium ,,4.0,256.0,Ssd,12.0,Refurbished,Dell,Latitude,,16500.0,17500.0,6.0,2026-01-26 22:54:19
325280930,Pc Point Ke,Core I7,8.0,16.0,512.0,Ssd,,Exuk,Hp,Elitebook,1030,46700.0,56000.0,17.0,2026-01-26 22:54:20
326318590,Laptoppalace,Core I7,,8.0,256.0,Ssd,15.0,Refurbished,Lenovo,Thinkpad,W550S,22499.0,28000.0,20.0,2026-01-26 22:55:21
8009099,Vention Centre Kenya,Core I5-1145G,11.0,16.0,256.0,Ssd,,,Lenovo,Thinkpad,L13,49700.0,55000.0,10.0,2026-01-26 22:55:22
326350120,Unicom Computers,Core I5,6.0,8.0,256.0,Ssd,14.0,Refurbished,Hp,Elitebook,840,24000.0,32000.0,25.0,2026-01-26 22:57:23
325633391,Dreamcom Technology,,8.0,,,,,Refurbished,Lenovo,,,37000.0,,,2026-01-26 22:58:24
322700614,Lawre Digital Solutions,Core I7-16Gb,8.0,16.0,,,14.0,Refurbished,Hp,Elitebook,840,39899.0,50000.0,20.0,2026-01-26 22:58:25
325272588,Pc Point Ke,Core I7-8650U,8.0,8.0,256.0,Ssd,,Refurbished,Hp,Elitebook,1030,45800.0,50000.0,8.0,2026-01-26 22:58:26
325562331,Ricktech Computers,Core I5,6.0,8.0,512.0,Ssd,12.5,Refurbished,Dell,Latitude,,21420.0,27000.0,21.0,2026-01-26 22:58:27
325342758,Novetech Supplies,Core I5-7200U,,8.0,256.0,Ssd,13.3,Refurbished,Lenovo,Thinkpad,Yoga,27000.0,,,2026-01-26 22:59:28
325346741,Alloys Hub,Core I5,8.0,8.0,256.0,Ssd,,Refurbished,Lenovo,Thinkpad,Yoga,29499.0,31000.0,5.0,2026-01-26 22:59:29
242635977,Anova Technologies,Core I5,6.0,16.0,512.0,Ssd,12.5,Refurbished,Hp,Elitebook,820,25499.0,31000.0,18.0,2026-01-26 22:59:30
326312489,Digitech Computers,Core I5,,8.0,256.0,Ssd,,Refurbished,Hp,Elitebook,820,18100.0,25000.0,28.0,2026-01-26 22:59:30
293386525,Britech Gadgetske,Core I7,6.0,8.0,256.0,Ssd,,,Hp,,,50000.0,,,2026-01-26 23:00:31
326372924,Lawre Digital Solutions,,6.0,8.0,512.0,Ssd,14.0,Refurbished,Lenovo,,,25999.0,35000.0,26.0,2026-01-26 23:00:32
153774490,Bosy Technologies,Core I7-8Th,8.0,16.0,256.0,Ssd,,Refurb,Dell,Latitude,,36199.0,62600.0,42.0,2026-01-26 23:00:33
315034915,Neileys  Technologies,,6.0,8.0,,,13.3,Refurbished,,Elitebook,820,21000.0,23000.0,9.0,2026-01-26 23:00:34
325582144,Tehillah Distributors,,,,,,,Refurbished,Hp,Elitebook,850,30000.0,33000.0,9.0,2026-01-26 23:00:36
326641084,Ndaru Telecom Solutions,Core I5,8.0,8.0,256.0,Ssd,,,Lenovo,,,30000.0,32000.0,6.0,2026-01-26 23:02:36
325479025,Lola Tech,Core I5-8350U,,8.0,256.0,Ssd,12.5,,Lenovo,Thinkpad,X280,22799.0,30000.0,24.0,2026-01-26 23:02:37
315922407,Laptop Clinic,,10.0,8.0,,,14.0,,Hp,,,28000.0,,,2026-01-26 23:03:38
286397108,Anova Technologies,Core I5,8.0,8.0,256.0,Ssd,14.0,Refurbished,Lenovo,Thinkpad,T490,32999.0,36000.0,8.0,2026-01-26 23:03:39
325272715,Novetech Supplies,Pentium,,8.0,128.0,Ssd,15.6,Refurbished,Hp,,,21000.0,,,2026-01-26 23:04:40
325683227,Lawre Digital Solutions,Core I5-8300U,8.0,12.0,256.0,Ssd,14.0,,Hp,Elitebook,840,29925.0,40000.0,25.0,2026-01-26 23:04:41
279940309,Hameda Technologies,Core I5,,8.0,256.0,Ssd,12.5,,Hp,Elitebook,820,16999.0,37998.0,55.0,2026-01-26 23:04:42
316899590,Zetcomcomputers,Core I7-8650U,8.0,8.0,512.0,Ssd,13.3,Refurbished,,Elitebook,1030,48000.0,59900.0,20.0,2026-01-26 23:04:43
326046251,Alma Tech Savvy Solution Limited,Core I5,8.0,16.0,256.0,Ssd,14.0,Refurbished,Hp,Probook,640,29000.0,,,2026-01-26 23:07:44
325820090,Lawre Digital Solutions,Core I5,,16.0,256.0,Ssd,12.5,Refurbished,Dell,Latitude,,23999.0,35000.0,31.0,2026-01-26 23:07:45
326528694,Westside Computer Hub,Core I5,,16.0,,,14.0,Refurbished,Hp,Elitebook,9470,23999.0,29000.0,17.0,2026-01-26 23:07:46
326183874,The Mobile Mall Ke,Celeron N,,4.0,,,,Ex-Uk,,,,16950.0,20000.0,15.0,2026-01-26 23:14:49
313680184,Simple Tech,Core I5,8.0,16.0,256.0,Ssd,14.0,Refurbished,Hp,,,31999.0,,,2026-01-26 23:17:50
326332316,Stancompsolution,,,,,,,Refurbished,Lenovo,Thinkpad,X1,39000.0,42000.0,7.0,2026-01-26 23:17:51
326333341,Lawre Digital Solutions,Core I5,7.0,8.0,256.0,Ssd,11.6,Refurbished,Hp,Probook,X360,18999.0,30000.0,37.0,2026-01-26 23:17:54
307050886,Alloys Hub,Core I5,8.0,16.0,256.0,Ssd,15.6,Refurbished,Hp,Elitebook,850,33000.0,36000.0,8.0,2026-01-26 23:17:55
326121519,Alma Tech Savvy Solution Limited,Core I5,,8.0,256.0,Ssd,15.6,Refurbished,Hp,,,35000.0,40000.0,13.0,2026-01-26 23:19:56
325581956,Tehillah Distributors,,,,,,,Refurbished,Microsoft,Surface,Laptop,47500.0,50000.0,5.0,2026-01-26 23:19:59
325382392,Nova Africa Entreprise,Core I5,7.0,8.0,256.0,Ssd,14.0,Refurbished,Lenovo,Thinkpad,T470S,23000.0,,,2026-01-26 23:21:00
1964980,Westside Computer Hub,Core I5,,16.0,256.0,Ssd,14.0,Refurbished,Hp,Elitebook,Intel,20099.999999999996,30000.0,33.0,2026-01-26 23:21:02
1857527,Charlie Chan,Core I5,,8.0,256.0,Ssd,,Renewed,Dell,Latitude,,15950.000000000002,29000.0,45.0,2026-01-26 23:21:03
326551393,Techbiz,Core I7,,8.0,256.0,Ssd,14.0,Refurbished,Dell,Latitude,,20499.0,23000.0,11.0,2026-01-26 23:21:04
166828236,Powerbook It Solutions,Core I5,7.0,8.0,256.0,Ssd,14.0,,,,,35000.0,,,2026-01-26 23:24:05
190516737,Hamez  Technologies,Core I7,,4.0,,,13.3,Refurbished,Apple,Macbook,Air,35000.0,40000.0,13.0,2026-01-26 23:24:36
325267912,Novetech Supplies,Core I5-1135G,,16.0,512.0,Ssd,14.0,Refurbished,Dell,Latitude,,39000.0,,,2026-01-26 23:25:37
312687890,Laptop Garage _Ke,Core I5,8.0,8.0,,,,Refurbished,Hp,Elitebook,840,32500.0,,,2026-01-26 23:27:08
326575259,Laptop Hub Limited,Core I7,6.0,8.0,256.0,Ssd,14.0,Refurbished,Dell,Latitude,,24000.0,30000.0,20.0,2026-01-26 23:29:10
326311026,Disktech,Core I5-8250U,,8.0,,,14.0,,Lenovo,Thinkpad,T480S,27000.0,28000.0,4.0,2026-01-26 23:29:11
313078719,Phonelegit Kenya,Core I5,,16.0,256.0,Ssd,12.5,Refurbished,Lenovo,Thinkpad,X240,17999.0,22000.0,18.0,2026-01-26 23:29:12
325635024,Lawre Digital Solutions,Core I5,8.0,16.0,256.0,Ssd,13.3,Refurbished,Lenovo,Thinkpad,X390,30399.0,45000.0,32.0,2026-01-26 23:29:13
326246823,Laptoppalace,Core I7,8.0,16.0,512.0,Ssd,14.0,Refurbished,Lenovo,Thinkpad,T490S,38499.0,45000.0,14.0,2026-01-26 23:30:14
326562687,Techbiz,Core I5,10.0,8.0,256.0,Ssd,13.3,Exuk,Lenovo,Thinkpad,Yoga,32999.0,41000.0,20.0,2026-01-26 23:30:15
9483367,Ricktech Computers,Core I5,,16.0,256.0,Ssd,12.5,Refurbished,Hp,Elitebook,820,20000.0,30100.0,34.0,2026-01-26 23:30:16
325492738,Tehillah Distributors,Core I5,8.0,8.0,256.0,ssd,13.3,Refurbished,Hp,Elitebook,830,28000.0,,,2026-01-26 23:31:17
156798971,Ubuntu Technologies Kenya,Core I5,8.0,16.0,512.0,Ssd,,Refurb,Lenovo,Thinkpad,L480,31499.0,44000.0,28.0,2026-01-26 23:31:18
325733608,Plugpoint.Ke,,,,,,,,,,,20000.0,40000.0,50.0,2026-01-26 23:32:49
9551923,Products Zone,Core I5,11.0,16.0,256.0,Ssd,13.3,Refurbished,Dell,Latitude,,33200.0,40000.0,17.0,2026-01-26 23:32:50
276818263,Lantel  System,Core I5-8350U,,8.0,256.0,Ssd,13.0,Refurbished,Lenovo,Thinkpad,X280,23499.0,35000.0,33.0,2026-01-26 23:32:51
325543942,Slimtech System,Core I5,,8.0,256.0,Ssd,14.0,Refurbished,Hp,Elitebook,840,28000.0,,,2026-01-26 23:34:22
313114776,Simple Tech,Core I7,8.0,16.0,512.0,Ssd,,Refurbished,Hp,,,42000.0,,,2026-01-26 23:37:23
326096773,Kentouch Kenya,Core I5,8.0,8.0,256.0,Ssd,,Refurbished,Dell,Latitude,,19400.0,30000.0,35.0,2026-01-26 23:37:24
326039420,Geeworld Technologies,Core I5-8350U,,8.0,256.0,Ssd,12.5,Refurbished,Lenovo,Thinkpad,X280,20999.0,30999.0,32.0,2026-01-26 23:37:25
325586227,Smartcomputers,Core I5,8.0,8.0,256.0,Ssd,14.0,,Hp,Elitebook,840,26999.0,35000.0,23.0,2026-01-26 23:37:26
325631524,Jultech Technologies,Core I5,8.0,8.0,256.0,Ssd,13.3,Refurbished,Hp,Elitebook,830,33000.0,50000.0,34.0,2026-01-26 23:37:28
306494434,Mictouch Technology Limited,Core I7,7.0,16.0,512.0,Ssd,13.0,Refurbished,Hp,Elitebook,1030,41999.0,55000.0,24.0,2026-01-26 23:37:29
325651944,Twendy,Ryzen 5,,16.0,256.0,Ssd,13.3,Refurbished,Hp,Probook,X360,42000.0,50000.0,16.0,2026-01-26 23:37:30
325512274,Lawre Digital Solutions,Core I5,8.0,8.0,256.0,Ssd,12.5,Refurbished,Lenovo,Thinkpad,X280,19950.0,30000.0,34.0,2026-01-26 23:37:31
315708184,Ricktech Computers,Core I5,,8.0,256.0,Ssd,12.5,Refurbished,Lenovo,Thinkpad,X240,15899.0,25000.0,36.0,2026-01-26 23:37:32
326547992,Unicom Computers,Core I5,6.0,8.0,256.0,Ssd,,Refurbished,Lenovo,Thinkpad,Yoga,24500.0,32500.0,25.0,2026-01-26 23:39:33
313628122,Geforce,Core I5,8.0,8.0,,,,Refurbished,Hp,Elitebook,840,30000.0,,,2026-01-26 23:40:35
9367649,Wynn Enterprise,Core I7,8.0,16.0,,,,Refurbished,Hp,Elitebook,840,42000.0,70000.0,40.0,2026-01-26 23:40:36
1556243,Wain Collection,core I5,7.0,8.0,256.0,Ssd,11.6,Refurbished,Hp,Probook,X360,19799.999999999996,30000.0,34.0,2026-01-26 23:40:38
325608678,Erick Enterprise,Core I5,,8.0,256.0,Ssd,12.5,,Hp,Elitebook,820,17595.0,23000.0,24.0,2026-01-26 23:40:39
312564065,Jultech General Supplies,Core I5,6.0,8.0,256.0,Ssd,,Refurb,Dell,Latitude,,23000.0,28000.0,18.0,2026-01-26 23:41:10
326658212,Hamnduenterprise,Core I5,7.0,8.0,256.0,Ssd,13.3,Refurbished,Hp,Elitebook,X360,37999.0,45000.0,16.0,2026-01-26 23:41:11
1857537,Wasini Technologies,Core I5,,8.0,256.0,Ssd,11.6,Refurbished,Hp,,,25999.0,32000.0,19.0,2026-01-26 23:41:12
325259947,Zetcomcomputers,Core I5,6.0,8.0,256.0,Ssd,12.5,Refurbished,,Latitude,,18500.0,27500.0,33.0,2026-01-26 23:41:13
325796618,Patech Supplies,Core I5,6.0,8.0,256.0,Ssd,,Refurbished,,Elitebook,840,18999.0,,,2026-01-26 23:42:15
314961543,Tech Laptops,Core I5,6.0,8.0,,,14.0,Refurbished,Hp,Elitebook,840,23999.0,30000.0,20.0,2026-01-26 23:42:17
325586192,Smartcomputers,Core I5,8.0,8.0,256.0,Ssd,14.0,Refurbished,Hp,Elitebook,840,29500.0,40000.0,26.0,2026-01-26 23:42:18
9564645,Vertex Innovation Hub,Core I5,4.0,16.0,,,14.0,Refurbished,Hp,Probook,640,19500.0,25000.0,22.0,2026-01-26 23:42:20
274804138,Techbiz,Core I5,,8.0,,,,Refurbished,Hp,Elitebook,840,19000.0,28000.0,32.0,2026-01-26 23:42:21
326007844,Mobi Stores,Core I5,6.0,8.0,256.0,Ssd,13.0,Refurbished,Apple,Macbook,Pro,30300.0,40000.0,24.0,2026-01-26 23:42:22
313074807,Phonelegit Kenya,Core I5,8.0,8.0,,,14.0,Refurbished,Hp,Elitebook,840,29499.0,36000.0,18.0,2026-01-26 23:42:23
325235079,Tech Dg,Core I5-8Th,8.0,8.0,256.0,Ssd,,Refurbished,Lenovo,Thinkpad,T480,24900.0,30000.0,17.0,2026-01-26 23:42:24
170683108,Roljoy Enterprises,,4.0,4.0,,,,,,,,20000.0,,,2026-01-26 23:45:25
326583246,Laptops World Ltd,Core I5,11.0,16.0,512.0,Ssd,13.3,Refurbished,Hp,Elitebook,830,40000.0,45000.0,11.0,2026-01-26 23:45:26
325763543,Lawre Digital Solutions,Core I5,8.0,8.0,256.0,Ssd,12.5,Refurbished,Lenovo,Thinkpad,X280,23274.0,30000.0,22.0,2026-01-26 23:45:27
285586847,Wasini Technologies,Core I5,,8.0,256.0,Ssd,12.5,Refurbished,Lenovo,Thinkpad,X240,15490.0,22000.0,30.0,2026-01-26 23:45:28
325327654,Laptoppalace,Core I7,6.0,16.0,512.0,Ssd,,Refurbished,Lenovo,,,38499.0,45000.0,14.0,2026-01-26 23:46:29
316121682,Delta System,Core I5,8.0,16.0,256.0,Ssd,13.3,,Hp,Elitebook,X360,39899.0,50000.0,20.0,2026-01-26 23:46:30
326293928,Abutech Computer Solutions,Ryzen 7,,16.0,512.0,Ssd,,Refurb,Hp,Elitebook,745,35000.0,40000.0,13.0,2026-01-26 23:48:52
315198123,Bundo Tech,Core I5,8.0,8.0,,,14.0,Refurbished,Hp,,,30000.0,33000.0,9.0,2026-01-26 23:48:53
320614455,Jultech Technologies,Core I7-8665U,8.0,32.0,512.0,Ssd,14.0,Refurb,Lenovo,Thinkpad,T490S,42000.0,58000.0,28.0,2026-01-26 23:48:54
325618293,Disktech,Core I5,8.0,8.0,256.0,Ssd,14.0,Refurbished,Lenovo,Thinkpad,X1,31999.0,32000.0,1.0,2026-01-26 23:48:55
326397342,Wain Collection,Core I7,8.0,8.0,512.0,Ssd,14.0,Refurbished,Lenovo,Thinkpad,X1,41800.0,65000.0,36.0,2026-01-26 23:48:57
326649893,Wasini Technologies,Core I7,5.0,8.0,256.0,Ssd,12.5,Refurbished,Lenovo,Thinkpad,X250,16499.0,20999.0,21.0,2026-01-26 23:48:58
183470126,Westside Computer Hub,Core I5,,4.0,256.0,Ssd,14.0,Refurbished,Hp,Elitebook,4Gb,18700.0,23000.0,19.0,2026-01-26 23:49:03
325798882,Mobi Stores,Core I5,,8.0,256.0,Ssd,13.0,Refurbished,Apple,Macbook,Pro,18699.0,30000.0,38.0,2026-01-26 23:49:04
313548845,Phonelegit Kenya,Core I5,8.0,16.0,512.0,Ssd,13.0,Refurbished,Lenovo,Thinkpad,X280,25999.0,33000.0,21.0,2026-01-26 23:49:05
325299853,Erick Enterprise,Core I5-8350U,,8.0,256.0,Ssd,12.5,,Lenovo,Thinkpad,X280,21999.0,28100.0,22.0,2026-01-26 23:49:06
325032876,Avelora Innovations Ltd,Core I7-8665U,,16.0,512.0,Ssd,13.3,Refurbished,Hp,Elitebook,X360,41799.0,50000.0,16.0,2026-01-26 23:49:08
313636975,Phonelegit Kenya,Core I5,8.0,16.0,256.0,Ssd,14.0,Refurbished,Lenovo,Thinkpad,T480S,32999.0,37000.0,11.0,2026-01-26 23:49:09
319360008,Twendy,Core I5,,8.0,256.0,Ssd,14.0,Refurbished,Hp,Elitebook,Folio,18499.0,29000.0,36.0,2026-01-26 23:49:10
326022075,Alma Tech Savvy Solution Limited,Core I5,10.0,8.0,256.0,Ssd,,Refurbished,Hp,,,37000.0,,,2026-01-26 23:52:13
325705341,Novetech Supplies,Core I5-10210U,,8.0,256.0,Ssd,13.3,Refurbished,Lenovo,Thinkpad,X13,38000.0,,,2026-01-26 23:53:14
325386678,Nova Africa Entreprise,Core I5-6300U,,8.0,256.0,Ssd,14.0,Refurbished,Hp,Elitebook,840,26500.0,,,2026-01-26 23:54:15
276819969,Lantel  System,Core I5-8350U,,8.0,256.0,Ssd,13.0,Refurbished,Lenovo,Thinkpad,X280,24999.0,35000.0,29.0,2026-01-26 23:54:16
326268439,Twendy,Core I5,,8.0,256.0,Ssd,12.5,Refurbished,Lenovo,Thinkpad,X250,15400.0,23000.0,33.0,2026-01-26 23:54:17
325763139,Lawre Digital Solutions,Core I5,8.0,8.0,512.0,Ssd,12.5,Refurbished,Lenovo,Thinkpad,X280,29499.0,35000.0,16.0,2026-01-26 23:54:18
8691941,Products Zone,Core I5,6.0,8.0,256.0,Ssd,12.5,Refurbished,Hp,Elitebook,840,21060.0,26000.0,19.0,2026-01-26 23:54:19
154311450,Bosy Technologies,Core I5,8.0,8.0,256.0,Ssd,,Refurbished,Dell,,,46200.0,55000.0,16.0,2026-01-26 23:54:20
326687740,Kegadgets,Ryzen 5,11.0,16.0,256.0,Ssd,14.0,Refurbished,Hp,Elitebook,845,32499.0,,,2026-01-26 23:55:21
325867879,Novetech Supplies,Core I7-10710U,,2.0,,,15.6,Refurbished,Hp,Elitebook,850,49000.0,,,2026-01-26 23:56:22
305475777,Wasini Technologies,Core I5,7.0,8.0,500.0,Hdd,12.6,Refurbished,Hp,Elitebook,820,21599.0,26000.0,17.0,2026-01-26 23:56:24
325308338,Tehillah Distributors,Core I7-8665U,,16.0,256.0,Ssd,13.3,Refurbished,Hp,Elitebook,Dragonfly,50000.0,54000.0,7.0,2026-01-26 23:56:25
326658310,Hamnduenterprise,Core I5,7.0,16.0,256.0,Ssd,12.3,Refurbished,Hp,,,38999.0,42000.0,7.0,2026-01-26 23:56:27
